condition,comparison,comparison_label,metric,metric_class,subset_label,n_proposals,human_metric_mean,ai_metric_mean,effect_human_minus_ai_mean,effect_human_minus_ai_median,ai_to_human_ratio_mean,wilcoxon_statistic,p_value,paired_rank_biserial,field_branch
one_at_a_time,all_ai,All AI,medoid_dist,exploratory,human_n_gte_3,22,0.05462534775336583,0.04153930817141223,0.013086039581953608,0.01460643727264124,0.7604401597398108,2.0,1.430511474609375e-06,0.9090909090909091,weakness
one_at_a_time,all_ai,All AI,mst_dispersion,exploratory,human_n_gte_3,22,0.07399523167899161,0.055451664131730465,0.018543567547261143,0.019321659778646198,0.7493951011910144,1.0,9.5367431640625e-07,0.9090909090909091,weakness
one_at_a_time,all_ai,All AI,nn,confirmatory,human_n_gte_3,22,0.07094387524958813,0.05303099166473446,0.01791288358485367,0.018438418760841145,0.7475062713753058,1.0,9.5367431640625e-07,0.9090909090909091,weakness
one_at_a_time,all_ai,All AI,remote_clique,compatibility,human_n_gte_3,22,0.08418507341182592,0.06363921562830607,0.02054585778351986,0.02339790718896049,0.7559441721573213,5.0,4.76837158203125e-06,0.9090909090909091,weakness
one_at_a_time,all_ai,All AI,span90,exploratory,human_n_gte_3,22,0.03723326181429388,0.02787497836227555,0.009358283452018328,0.010823057661442233,0.7486579741873253,11.0,2.6226043701171875e-05,0.7272727272727273,weakness
one_at_a_time,all_ai,All AI,sparseness,exploratory,human_n_gte_3,22,0.031156984895497727,0.02348822785014631,0.007668757045351419,0.008820319279821761,0.7538671642627534,5.0,4.76837158203125e-06,0.9090909090909091,weakness
one_at_a_time,claude,Claude,centroid_loo,exploratory,human_n_gte_3,22,0.059142406989434314,0.038453538045277194,0.020688868944157116,0.021738514874685425,0.6501855437190247,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,claude,Claude,global_centroid_dist,exploratory,human_n_gte_3,22,0.031156984895497727,0.020411960737089393,0.010745024158408332,0.011723858105896599,0.6551327352615233,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,claude,Claude,mean_pairwise,confirmatory,human_n_gte_3,22,0.08418507341182592,0.05528573502193797,0.028899338389887952,0.03148209750652313,0.6567165981014835,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,claude,Claude,medoid_dist,exploratory,human_n_gte_3,22,0.05462534775336583,0.036179995852889446,0.018445351900476397,0.01932181268930435,0.6623298036699483,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,claude,Claude,mst_dispersion,exploratory,human_n_gte_3,22,0.07399523167899161,0.04881411280595894,0.02518111887303266,0.025814342995484674,0.659692681519342,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,claude,Claude,nn,confirmatory,human_n_gte_3,22,0.07094387524958813,0.047242790912136894,0.02370108433745124,0.024404983222484584,0.6659178223057552,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,claude,Claude,remote_clique,compatibility,human_n_gte_3,22,0.08418507341182592,0.05528573502193797,0.028899338389887952,0.03148209750652313,0.6567165981014835,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,claude,Claude,span90,exploratory,human_n_gte_3,22,0.03723326181429388,0.023838549086640473,0.013394712727653406,0.014611994101316125,0.6402487433289779,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,claude,Claude,sparseness,exploratory,human_n_gte_3,22,0.031156984895497727,0.020411960737089393,0.010745024158408332,0.011723858105896599,0.6551327352615233,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,gemini,Gemini,centroid_loo,exploratory,human_n_gte_3,22,0.059142406989434314,0.041249169124838954,0.017893237864595356,0.019453199502080187,0.6974550280344195,5.0,4.76837158203125e-06,0.9090909090909091,weakness
one_at_a_time,gemini,Gemini,global_centroid_dist,exploratory,human_n_gte_3,22,0.031156984895497727,0.021796075640840316,0.009360909254657407,0.009346705957597505,0.6995566391916797,5.0,4.76837158203125e-06,0.9090909090909091,weakness
one_at_a_time,gemini,Gemini,mean_pairwise,confirmatory,human_n_gte_3,22,0.08418507341182592,0.059103664484891016,0.02508140892693491,0.025695648789405823,0.7020682181479029,5.0,4.76837158203125e-06,0.9090909090909091,weakness
one_at_a_time,gemini,Gemini,medoid_dist,exploratory,human_n_gte_3,22,0.05462534775336583,0.03878206186222308,0.015843285891142752,0.017746863762537635,0.7099645761034712,3.0,2.384185791015625e-06,0.9090909090909091,weakness
one_at_a_time,gemini,Gemini,mst_dispersion,exploratory,human_n_gte_3,22,0.07399523167899161,0.051782281154936,0.0222129505240556,0.024130727847417193,0.699805649363725,2.0,1.430511474609375e-06,0.9090909090909091,weakness
one_at_a_time,gemini,Gemini,nn,confirmatory,human_n_gte_3,22,0.07094387524958813,0.04941322460319056,0.021530650646397566,0.02264401465654373,0.6965114948873254,1.0,9.5367431640625e-07,0.9090909090909091,weakness
one_at_a_time,gemini,Gemini,remote_clique,compatibility,human_n_gte_3,22,0.08418507341182592,0.059103664484891016,0.02508140892693491,0.025695648789405823,0.7020682181479029,5.0,4.76837158203125e-06,0.9090909090909091,weakness
one_at_a_time,gemini,Gemini,span90,exploratory,human_n_gte_3,22,0.03723326181429388,0.026186938581901756,0.011046323232392125,0.011288405759537299,0.7033210980148016,13.0,4.1961669921875e-05,0.7272727272727273,weakness
one_at_a_time,gemini,Gemini,sparseness,exploratory,human_n_gte_3,22,0.031156984895497727,0.021796075640840316,0.009360909254657407,0.009346705957597505,0.6995566391916797,5.0,4.76837158203125e-06,0.9090909090909091,weakness
one_at_a_time,gpt,GPT,centroid_loo,exploratory,human_n_gte_3,22,0.059142406989434314,0.03659413207373155,0.02254827491570276,0.02392755530546804,0.6187460730211577,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,gpt,GPT,global_centroid_dist,exploratory,human_n_gte_3,22,0.031156984895497727,0.019388004684026974,0.011768980211470747,0.01257542940960593,0.6222683211824067,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,gpt,GPT,mean_pairwise,confirmatory,human_n_gte_3,22,0.08418507341182592,0.052594651959159154,0.03159042145266677,0.034043741226196286,0.6247503248214892,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,gpt,GPT,medoid_dist,exploratory,human_n_gte_3,22,0.05462534775336583,0.03473656967733846,0.019888778076027378,0.021436875561873115,0.6359056940776748,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,gpt,GPT,mst_dispersion,exploratory,human_n_gte_3,22,0.07399523167899161,0.04667819693233027,0.02731703474666133,0.02948649724324545,0.6308270934920652,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,gpt,GPT,nn,confirmatory,human_n_gte_3,22,0.07094387524958813,0.04503898959268224,0.025904885656905904,0.026589083671569824,0.6348538113294525,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,gpt,GPT,remote_clique,compatibility,human_n_gte_3,22,0.08418507341182592,0.052594651959159154,0.03159042145266677,0.034043741226196286,0.6247503248214892,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,gpt,GPT,span90,exploratory,human_n_gte_3,22,0.03723326181429388,0.022540278896446022,0.014692982917847859,0.015215234101723409,0.605380184225299,0.0,4.76837158203125e-07,1.0,weakness
one_at_a_time,gpt,GPT,sparseness,exploratory,human_n_gte_3,22,0.031156984895497727,0.019388004684026974,0.011768980211470747,0.01257542940960593,0.6222683211824067,0.0,4.76837158203125e-07,1.0,weakness
persona,all_ai,All AI,centroid_loo,exploratory,all_proposals,23,0.048672873547242326,0.04139334633148245,0.007279527215759874,0.008762967826770204,0.8504397483601559,40.0,0.0018849372863769531,0.6521739130434783,strengths
persona,all_ai,All AI,global_centroid_dist,exploratory,all_proposals,23,0.02511587486249431,0.021126470440066464,0.003989404422427835,0.004158763201757391,0.8411600454187146,35.0,0.0009758472442626953,0.6521739130434783,strengths
persona,all_ai,All AI,mean_pairwise,confirmatory,all_proposals,23,0.06865083955336308,0.05816953002049069,0.01048130953287239,0.011454980146317267,0.847324379409444,37.0,0.0012786388397216797,0.6521739130434783,strengths
persona,all_ai,All AI,medoid_dist,exploratory,all_proposals,23,0.04417585950830709,0.03728284740603678,0.006893012102270299,0.007442448219973523,0.843964278703528,32.0,0.0006387233734130859,0.5652173913043478,strengths
persona,all_ai,All AI,mst_dispersion,exploratory,all_proposals,23,0.05960893393426702,0.05079837282861701,0.008810561105650004,0.008587180782150435,0.8521939493941337,33.0,0.0007376670837402344,0.6521739130434783,strengths
persona,all_ai,All AI,nn,confirmatory,all_proposals,23,0.05699611500553463,0.048733057079908694,0.008263057925625926,0.007744545694235917,0.8550241902483433,35.0,0.0009758472442626953,0.6521739130434783,strengths
persona,all_ai,All AI,remote_clique,compatibility,all_proposals,23,0.06865083955336308,0.05816953002049069,0.01048130953287239,0.011454980146317267,0.847324379409444,37.0,0.0012786388397216797,0.6521739130434783,strengths
persona,all_ai,All AI,span90,exploratory,all_proposals,23,0.030047959429412515,0.025203293672939015,0.004844665756473498,0.004485533814012229,0.8387688931804371,50.0,0.006032705307006836,0.4782608695652174,strengths
persona,all_ai,All AI,sparseness,exploratory,all_proposals,23,0.02511587486249431,0.021126470440066464,0.003989404422427835,0.004158763201757391,0.8411600454187146,35.0,0.0009758472442626953,0.6521739130434783,strengths
persona,claude,Claude,centroid_loo,exploratory,all_proposals,23,0.048672873547242326,0.04025661434820827,0.008416259199034054,0.011899140191351638,0.8270852204592942,41.0,0.0021359920501708984,0.4782608695652174,strengths
persona,claude,Claude,global_centroid_dist,exploratory,all_proposals,23,0.02511587486249431,0.020668395644084597,0.004447479218409705,0.006639148265781804,0.8229215887258955,43.0,0.002726316452026367,0.4782608695652174,strengths
persona,claude,Claude,mean_pairwise,confirmatory,all_proposals,23,0.06865083955336308,0.05675674365914385,0.011894095894219216,0.01729096968968709,0.8267450773857788,41.0,0.0021359920501708984,0.4782608695652174,strengths
persona,claude,Claude,medoid_dist,exploratory,all_proposals,23,0.04417585950830709,0.03643138080403425,0.0077444787042728344,0.010900804400444032,0.8246898013876443,33.0,0.0007376670837402344,0.5652173913043478,strengths
persona,claude,Claude,mst_dispersion,exploratory,all_proposals,23,0.05960893393426702,0.049903336556061446,0.009705597378205562,0.013182071844736735,0.8371788130130242,38.0,0.0014584064483642578,0.5652173913043478,strengths
persona,claude,Claude,nn,confirmatory,all_proposals,23,0.05699611500553463,0.04832697545272717,0.00866913955280746,0.012721192836761479,0.8478994655694403,38.0,0.0014584064483642578,0.5652173913043478,strengths
persona,claude,Claude,remote_clique,compatibility,all_proposals,23,0.06865083955336308,0.05675674365914385,0.011894095894219216,0.01729096968968709,0.8267450773857788,41.0,0.0021359920501708984,0.4782608695652174,strengths
persona,claude,Claude,span90,exploratory,all_proposals,23,0.030047959429412515,0.024384737310855553,0.005663222118556963,0.007248347563176116,0.8115272309302474,52.0,0.0074520111083984375,0.4782608695652174,strengths
persona,claude,Claude,sparseness,exploratory,all_proposals,23,0.02511587486249431,0.020668395644084597,0.004447479218409705,0.006639148265781804,0.8229215887258955,43.0,0.002726316452026367,0.4782608695652174,strengths
persona,gemini,Gemini,centroid_loo,exploratory,all_proposals,23,0.048672873547242326,0.039176240396081655,0.009496633151160673,0.008457593785138162,0.8048885866181056,33.0,0.0007376670837402344,0.5652173913043478,strengths
persona,gemini,Gemini,global_centroid_dist,exploratory,all_proposals,23,0.02511587486249431,0.019968215482617676,0.005147659379876629,0.004687106105402083,0.7950435966073527,29.0,0.00040793418884277344,0.5652173913043478,strengths
persona,gemini,Gemini,mean_pairwise,confirmatory,all_proposals,23,0.06865083955336308,0.05503743886947631,0.01361340068388676,0.012315926949183154,0.8017008856344005,32.0,0.0006387233734130859,0.5652173913043478,strengths
persona,gemini,Gemini,medoid_dist,exploratory,all_proposals,23,0.04417585950830709,0.03534861120624818,0.008827248302058898,0.007610861460367838,0.8001793649221702,28.0,0.00034928321838378906,0.5652173913043478,strengths
persona,gemini,Gemini,mst_dispersion,exploratory,all_proposals,23,0.05960893393426702,0.04843650006729623,0.01117243386697078,0.011416292190551756,0.8125711511752408,27.0,0.0002980232238769531,0.6521739130434783,strengths
persona,gemini,Gemini,nn,confirmatory,all_proposals,23,0.05699611500553463,0.04659915156122568,0.010396963444308958,0.010797729094823197,0.8175846995308479,27.0,0.0002980232238769531,0.6521739130434783,strengths
persona,gemini,Gemini,remote_clique,compatibility,all_proposals,23,0.06865083955336308,0.05503743886947631,0.01361340068388676,0.012315926949183154,0.8017008856344005,32.0,0.0006387233734130859,0.5652173913043478,strengths
persona,gemini,Gemini,span90,exploratory,all_proposals,23,0.030047959429412515,0.023538128094657114,0.0065098313347554,0.005761875037424619,0.7833519660445482,35.0,0.0009758472442626953,0.5652173913043478,strengths
persona,gemini,Gemini,sparseness,exploratory,all_proposals,23,0.02511587486249431,0.019968215482617676,0.005147659379876629,0.004687106105402083,0.7950435966073527,29.0,0.00040793418884277344,0.5652173913043478,strengths
persona,gpt,GPT,centroid_loo,exploratory,all_proposals,23,0.048672873547242326,0.03363530443508404,0.015037569112158292,0.017446804714525324,0.6910482571454779,3.0,1.1920928955078125e-06,0.9130434782608695,strengths
persona,gpt,GPT,global_centroid_dist,exploratory,all_proposals,23,0.02511587486249431,0.017188213942693247,0.00792766091980106,0.009078600715288616,0.684356568775572,4.0,1.6689300537109375e-06,0.9130434782608695,strengths
persona,gpt,GPT,mean_pairwise,confirmatory,all_proposals,23,0.06865083955336308,0.04741329991299172,0.02123753964037135,0.024518557389577228,0.6906441380973473,3.0,1.1920928955078125e-06,0.9130434782608695,strengths
persona,gpt,GPT,medoid_dist,exploratory,all_proposals,23,0.04417585950830709,0.030541867276896607,0.01363399223141048,0.01530756652355194,0.691370074444241,1.0,4.76837158203125e-07,0.9130434782608695,strengths
persona,gpt,GPT,mst_dispersion,exploratory,all_proposals,23,0.05960893393426702,0.04166909909766653,0.017939834836600485,0.02178293466567994,0.6990411729828382,1.0,4.76837158203125e-07,0.9130434782608695,strengths
persona,gpt,GPT,nn,confirmatory,all_proposals,23,0.05699611500553463,0.04024130542209183,0.016754809583442797,0.016911389430363966,0.7060359362771337,1.0,4.76837158203125e-07,0.9130434782608695,strengths
persona,gpt,GPT,remote_clique,compatibility,all_proposals,23,0.06865083955336308,0.04741329991299172,0.02123753964037135,0.024518557389577228,0.6906441380973473,3.0,1.1920928955078125e-06,0.9130434782608695,strengths
persona,gpt,GPT,span90,exploratory,all_proposals,23,0.030047959429412515,0.020152682665658155,0.009895276763754363,0.01010809317043395,0.6706839016140196,10.0,1.0251998901367188e-05,0.7391304347826086,strengths
persona,gpt,GPT,sparseness,exploratory,all_proposals,23,0.02511587486249431,0.017188213942693247,0.00792766091980106,0.009078600715288616,0.684356568775572,4.0,1.6689300537109375e-06,0.9130434782608695,strengths
persona,all_ai,All AI,centroid_loo,exploratory,human_n_gte_3,22,0.048449716229278336,0.04048482462252357,0.007964891606754773,0.008889528827882576,0.8356049895305361,29.0,0.0008091926574707031,0.7272727272727273,strengths
persona,all_ai,All AI,global_centroid_dist,exploratory,human_n_gte_3,22,0.0256444815908487,0.02138344603712427,0.004261035553724425,0.004601969627266073,0.8338420085183164,27.0,0.0005927085876464844,0.7272727272727273,strengths
persona,all_ai,All AI,mean_pairwise,confirmatory,human_n_gte_3,22,0.06933574017250177,0.058023563220903476,0.011312176951598295,0.012301746152696164,0.8368492652785634,28.0,0.0006937980651855469,0.7272727272727273,strengths
persona,all_ai,All AI,medoid_dist,exploratory,human_n_gte_3,22,0.04496605707840486,0.03758250411514279,0.007383552963262074,0.007503605996951077,0.8357971891912209,24.0,0.0003619194030761719,0.6363636363636364,strengths
persona,all_ai,All AI,mst_dispersion,exploratory,human_n_gte_3,22,0.0598828388434468,0.050317353429399164,0.009565485414047618,0.010315984953308568,0.8402633275443918,24.0,0.0003619194030761719,0.7272727272727273,strengths
persona,all_ai,All AI,nn,confirmatory,human_n_gte_3,22,0.05715125541795384,0.048158159692113206,0.008993095725840627,0.00888290924903674,0.8426439513870155,23.0,0.0003046989440917969,0.7272727272727273,strengths
persona,all_ai,All AI,remote_clique,compatibility,human_n_gte_3,22,0.06933574017250177,0.058023563220903476,0.011312176951598295,0.012301746152696164,0.8368492652785634,28.0,0.0006937980651855469,0.7272727272727273,strengths
persona,all_ai,All AI,span90,exploratory,human_n_gte_3,22,0.030800751819899552,0.025645579416945567,0.0051551724029539866,0.005604957445716159,0.8326283581291232,41.0,0.004151344299316406,0.5454545454545454,strengths
persona,all_ai,All AI,sparseness,exploratory,human_n_gte_3,22,0.0256444815908487,0.02138344603712427,0.004261035553724425,0.004601969627266073,0.8338420085183164,27.0,0.0005927085876464844,0.7272727272727273,strengths
persona,claude,Claude,centroid_loo,exploratory,human_n_gte_3,22,0.048449716229278336,0.03943576044972493,0.009013955779553405,0.012429805688880302,0.813952351404976,34.0,0.0016727447509765625,0.5454545454545454,strengths
persona,claude,Claude,global_centroid_dist,exploratory,human_n_gte_3,22,0.0256444815908487,0.02094005625236276,0.0047044253384859345,0.006933439051400855,0.8165521372767884,37.0,0.0025048255920410156,0.5454545454545454,strengths
persona,claude,Claude,mean_pairwise,confirmatory,human_n_gte_3,22,0.06933574017250177,0.05668589391491629,0.012649846257585463,0.01805145641167958,0.8175566277058026,35.0,0.0019183158874511719,0.5454545454545454,strengths
persona,claude,Claude,medoid_dist,exploratory,human_n_gte_3,22,0.04496605707840486,0.03676200179439603,0.008204055284008834,0.011127834022045136,0.8175500406961662,27.0,0.0005927085876464844,0.6363636363636364,strengths
persona,claude,Claude,mst_dispersion,exploratory,human_n_gte_3,22,0.0598828388434468,0.04952096830714832,0.010361870536298463,0.014257913827896124,0.8269642732972667,30.0,0.0009412765502929688,0.6363636363636364,strengths
persona,claude,Claude,nn,confirmatory,human_n_gte_3,22,0.05715125541795384,0.04787295442638975,0.009278300991564086,0.012784999608993531,0.8376535926689487,30.0,0.0009412765502929688,0.6363636363636364,strengths
persona,claude,Claude,remote_clique,compatibility,human_n_gte_3,22,0.06933574017250177,0.05668589391491629,0.012649846257585463,0.01805145641167958,0.8175566277058026,35.0,0.0019183158874511719,0.5454545454545454,strengths
persona,claude,Claude,span90,exploratory,human_n_gte_3,22,0.030800751819899552,0.02482532254035057,0.005975429279548983,0.008258900472590269,0.8059972914138929,46.0,0.007443428039550781,0.5454545454545454,strengths
persona,claude,Claude,sparseness,exploratory,human_n_gte_3,22,0.0256444815908487,0.02094005625236276,0.0047044253384859345,0.006933439051400855,0.8165521372767884,37.0,0.0025048255920410156,0.5454545454545454,strengths
persona,gemini,Gemini,centroid_loo,exploratory,human_n_gte_3,22,0.048449716229278336,0.03823012133805766,0.01021959489122068,0.00925521324340815,0.7890680134666105,25.0,0.00042819976806640625,0.6363636363636364,strengths
persona,gemini,Gemini,global_centroid_dist,exploratory,human_n_gte_3,22,0.0256444815908487,0.020188716811424003,0.005455764779424696,0.004705638167660153,0.7872538479634699,23.0,0.0003046989440917969,0.6363636363636364,strengths
persona,gemini,Gemini,mean_pairwise,confirmatory,human_n_gte_3,22,0.06933574017250177,0.0548122839494185,0.014523456223083262,0.012741801142692567,0.790534345101818,24.0,0.0003619194030761719,0.6363636363636364,strengths
persona,gemini,Gemini,medoid_dist,exploratory,human_n_gte_3,22,0.04496605707840486,0.03559193791765155,0.009374119160753308,0.008361258109410602,0.791528993871796,21.0,0.00021314620971679688,0.6363636363636364,strengths
persona,gemini,Gemini,mst_dispersion,exploratory,human_n_gte_3,22,0.0598828388434468,0.04791130247441205,0.01197153636903474,0.012298258145650231,0.8000840207270026,20.0,0.00017690658569335938,0.7272727272727273,strengths
persona,gemini,Gemini,nn,confirmatory,human_n_gte_3,22,0.05715125541795384,0.04599043812715647,0.011160817290797377,0.011875138680140174,0.8047143984996129,19.0,0.00014638900756835938,0.7272727272727273,strengths
persona,gemini,Gemini,remote_clique,compatibility,human_n_gte_3,22,0.06933574017250177,0.0548122839494185,0.014523456223083262,0.012741801142692567,0.790534345101818,24.0,0.0003619194030761719,0.6363636363636364,strengths
persona,gemini,Gemini,span90,exploratory,human_n_gte_3,22,0.030800751819899552,0.023920898178556138,0.006879853641343418,0.00577048103813318,0.7766335808433571,28.0,0.0006937980651855469,0.6363636363636364,strengths
persona,gemini,Gemini,sparseness,exploratory,human_n_gte_3,22,0.0256444815908487,0.020188716811424003,0.005455764779424696,0.004705638167660153,0.7872538479634699,23.0,0.0003046989440917969,0.6363636363636364,strengths
persona,gpt,GPT,centroid_loo,exploratory,human_n_gte_3,22,0.048449716229278336,0.033067433246217394,0.015382282983060953,0.01747835533276604,0.6825103596011286,3.0,2.384185791015625e-06,0.9090909090909091,strengths
persona,gpt,GPT,global_centroid_dist,exploratory,human_n_gte_3,22,0.0256444815908487,0.01744213785400447,0.008202343736844232,0.009251825178369309,0.6801517040698823,3.0,2.384185791015625e-06,0.9090909090909091,strengths
persona,gpt,GPT,mean_pairwise,confirmatory,human_n_gte_3,22,0.06933574017250177,0.0474716996604746,0.02186404051202716,0.024947770436604816,0.6846642084207771,3.0,2.384185791015625e-06,0.9090909090909091,strengths
persona,gpt,GPT,medoid_dist,exploratory,human_n_gte_3,22,0.04496605707840486,0.030881758847019894,0.014084298231384969,0.015536752839883167,0.6867793365376256,1.0,9.5367431640625e-07,0.9090909090909091,strengths
persona,gpt,GPT,mst_dispersion,exploratory,human_n_gte_3,22,0.0598828388434468,0.04146639880808916,0.018416440035357622,0.02198065519332886,0.6924588013687161,1.0,9.5367431640625e-07,0.9090909090909091,strengths
persona,gpt,GPT,nn,confirmatory,human_n_gte_3,22,0.05715125541795384,0.03997370541998834,0.017177549997965495,0.018105330566565193,0.6994370487167069,1.0,9.5367431640625e-07,0.9090909090909091,strengths
persona,gpt,GPT,remote_clique,compatibility,human_n_gte_3,22,0.06933574017250177,0.0474716996604746,0.02186404051202716,0.024947770436604816,0.6846642084207771,3.0,2.384185791015625e-06,0.9090909090909091,strengths
persona,gpt,GPT,span90,exploratory,human_n_gte_3,22,0.030800751819899552,0.02054135515528596,0.010259396664613597,0.010436352488420017,0.6669108363132464,9.0,1.5735626220703125e-05,0.7272727272727273,strengths
persona,gpt,GPT,sparseness,exploratory,human_n_gte_3,22,0.0256444815908487,0.01744213785400447,0.008202343736844232,0.009251825178369309,0.6801517040698823,3.0,2.384185791015625e-06,0.9090909090909091,strengths
persona,all_ai,All AI,centroid_loo,exploratory,all_proposals,23,0.05995023705140504,0.04626214227353947,0.013688094777865565,0.014077727064372825,0.7716757188778327,6.0,3.337860107421875e-06,0.7391304347826086,weakness
persona,all_ai,All AI,global_centroid_dist,exploratory,all_proposals,23,0.03065551550779219,0.023674641678830603,0.006980873828961586,0.007768077315793986,0.7722800052999549,6.0,3.337860107421875e-06,0.7391304347826086,weakness
persona,all_ai,All AI,mean_pairwise,confirmatory,all_proposals,23,0.08390407087146372,0.06501380797498714,0.01889026289647657,0.02007962209837777,0.7748588036280696,6.0,3.337860107421875e-06,0.7391304347826086,weakness
persona,all_ai,All AI,medoid_dist,exploratory,all_proposals,23,0.053939936731172644,0.04214703893998576,0.011792897791186885,0.011427045927379594,0.7813698252936289,5.0,2.384185791015625e-06,0.8260869565217391,weakness
persona,all_ai,All AI,mst_dispersion,exploratory,all_proposals,23,0.07415725657905359,0.05745605928533671,0.016701197293716857,0.01575221985211342,0.774786742873734,3.0,1.1920928955078125e-06,0.8260869565217391,weakness
persona,all_ai,All AI,nn,confirmatory,all_proposals,23,0.07123857231243798,0.05530798961866013,0.01593058269377783,0.015357507410503568,0.7763770078952519,1.0,4.76837158203125e-07,0.9130434782608695,weakness
persona,all_ai,All AI,remote_clique,compatibility,all_proposals,23,0.08390407087146372,0.06501380797498714,0.01889026289647657,0.02007962209837777,0.7748588036280696,6.0,3.337860107421875e-06,0.7391304347826086,weakness
persona,all_ai,All AI,span90,exploratory,all_proposals,23,0.03646760716686457,0.02783007464814471,0.008637532518719859,0.009451933983871237,0.763145070659636,18.0,6.031990051269531e-05,0.6521739130434783,weakness
persona,all_ai,All AI,sparseness,exploratory,all_proposals,23,0.03065551550779219,0.023674641678830603,0.006980873828961586,0.007768077315793986,0.7722800052999549,6.0,3.337860107421875e-06,0.7391304347826086,weakness
persona,claude,Claude,centroid_loo,exploratory,all_proposals,23,0.05995023705140504,0.042850757020948135,0.0170994800304569,0.01646063292725676,0.714772103139563,1.0,4.76837158203125e-07,0.9130434782608695,weakness
persona,claude,Claude,global_centroid_dist,exploratory,all_proposals,23,0.03065551550779219,0.021921053826055966,0.00873446168173622,0.00853188345419894,0.7150769922784025,1.0,4.76837158203125e-07,0.9130434782608695,weakness
persona,claude,Claude,mean_pairwise,confirmatory,all_proposals,23,0.08390407087146372,0.06026623793270276,0.02363783293876095,0.02373875975608826,0.7182754937484168,1.0,4.76837158203125e-07,0.9130434782608695,weakness
persona,claude,Claude,medoid_dist,exploratory,all_proposals,23,0.053939936731172644,0.03945222224878228,0.014487714482390359,0.01580128073692321,0.7314102433120262,0.0,2.384185791015625e-07,1.0,weakness
persona,claude,Claude,mst_dispersion,exploratory,all_proposals,23,0.07415725657905359,0.05390316044938737,0.020254096129666208,0.023701921105384827,0.7268764101585282,0.0,2.384185791015625e-07,1.0,weakness
persona,claude,Claude,nn,confirmatory,all_proposals,23,0.07123857231243798,0.0521176122236943,0.01912096008874368,0.02176884611447652,0.7315925983906161,0.0,2.384185791015625e-07,1.0,weakness
persona,claude,Claude,remote_clique,compatibility,all_proposals,23,0.08390407087146372,0.06026623793270276,0.02363783293876095,0.02373875975608826,0.7182754937484168,1.0,4.76837158203125e-07,0.9130434782608695,weakness
persona,claude,Claude,span90,exploratory,all_proposals,23,0.03646760716686457,0.02518149905876542,0.011286108108099156,0.011433141902305113,0.6905169002052318,3.0,1.1920928955078125e-06,0.8260869565217391,weakness
persona,claude,Claude,sparseness,exploratory,all_proposals,23,0.03065551550779219,0.021921053826055966,0.00873446168173622,0.00853188345419894,0.7150769922784025,1.0,4.76837158203125e-07,0.9130434782608695,weakness
persona,gemini,Gemini,centroid_loo,exploratory,all_proposals,23,0.05995023705140504,0.047884329012525484,0.012065908038879556,0.013621643479342652,0.798734606694991,22.0,0.0001277923583984375,0.7391304347826086,weakness
persona,gemini,Gemini,global_centroid_dist,exploratory,all_proposals,23,0.03065551550779219,0.024512486319394275,0.00614302918839791,0.006243809604609001,0.7996109644009592,22.0,0.0001277923583984375,0.7391304347826086,weakness
persona,gemini,Gemini,mean_pairwise,confirmatory,all_proposals,23,0.08390407087146372,0.06727835717408553,0.016625713697378183,0.018522626161575316,0.8018485453125649,21.0,0.00010657310485839844,0.7391304347826086,weakness
persona,gemini,Gemini,medoid_dist,exploratory,all_proposals,23,0.053939936731172644,0.04313063548094985,0.010809301250222803,0.011263000965118411,0.7996048585652873,12.0,1.6689300537109375e-05,0.7391304347826086,weakness
persona,gemini,Gemini,mst_dispersion,exploratory,all_proposals,23,0.07415725657905359,0.05883112251758575,0.015326134061467822,0.015757814049720764,0.793329273917654,13.0,2.09808349609375e-05,0.8260869565217391,weakness
persona,gemini,Gemini,nn,confirmatory,all_proposals,23,0.07123857231243798,0.05646172174509021,0.014776850567347758,0.014597275853157045,0.792572337040396,7.0,4.5299530029296875e-06,0.8260869565217391,weakness
persona,gemini,Gemini,remote_clique,compatibility,all_proposals,23,0.08390407087146372,0.06727835717408553,0.016625713697378183,0.018522626161575316,0.8018485453125649,21.0,0.00010657310485839844,0.7391304347826086,weakness
persona,gemini,Gemini,span90,exploratory,all_proposals,23,0.03646760716686457,0.028984251320236486,0.0074833558466280824,0.008645153211610048,0.7947944373650142,38.0,0.0014584064483642578,0.5652173913043478,weakness
