condition,metric,sample_index,ai_boot_value,human_value,effect_human_minus_ai
persona,mesh_group_union_terms,962,985.0,871.0,-114.0
persona,mesh_group_union_terms,963,851.0,871.0,20.0
persona,mesh_group_union_terms,964,963.0,871.0,-92.0
persona,mesh_group_union_terms,965,868.0,871.0,3.0
persona,mesh_group_union_terms,966,897.0,871.0,-26.0
persona,mesh_group_union_terms,967,998.0,871.0,-127.0
persona,mesh_group_union_terms,968,966.0,871.0,-95.0
persona,mesh_group_union_terms,969,919.0,871.0,-48.0
persona,mesh_group_union_terms,970,970.0,871.0,-99.0
persona,mesh_group_union_terms,971,911.0,871.0,-40.0
persona,mesh_group_union_terms,972,882.0,871.0,-11.0
persona,mesh_group_union_terms,973,929.0,871.0,-58.0
persona,mesh_group_union_terms,974,969.0,871.0,-98.0
persona,mesh_group_union_terms,975,878.0,871.0,-7.0
persona,mesh_group_union_terms,976,970.0,871.0,-99.0
persona,mesh_group_union_terms,977,964.0,871.0,-93.0
persona,mesh_group_union_terms,978,1126.0,871.0,-255.0
persona,mesh_group_union_terms,979,1024.0,871.0,-153.0
persona,mesh_group_union_terms,980,989.0,871.0,-118.0
persona,mesh_group_union_terms,981,984.0,871.0,-113.0
persona,mesh_group_union_terms,982,891.0,871.0,-20.0
persona,mesh_group_union_terms,983,956.0,871.0,-85.0
persona,mesh_group_union_terms,984,940.0,871.0,-69.0
persona,mesh_group_union_terms,985,881.0,871.0,-10.0
persona,mesh_group_union_terms,986,914.0,871.0,-43.0
persona,mesh_group_union_terms,987,930.0,871.0,-59.0
persona,mesh_group_union_terms,988,888.0,871.0,-17.0
persona,mesh_group_union_terms,989,925.0,871.0,-54.0
persona,mesh_group_union_terms,990,856.0,871.0,15.0
persona,mesh_group_union_terms,991,954.0,871.0,-83.0
persona,mesh_group_union_terms,992,924.0,871.0,-53.0
persona,mesh_group_union_terms,993,1005.0,871.0,-134.0
persona,mesh_group_union_terms,994,909.0,871.0,-38.0
persona,mesh_group_union_terms,995,975.0,871.0,-104.0
persona,mesh_group_union_terms,996,846.0,871.0,25.0
persona,mesh_group_union_terms,997,1000.0,871.0,-129.0
persona,mesh_group_union_terms,998,942.0,871.0,-71.0
persona,mesh_group_union_terms,999,1066.0,871.0,-195.0
