cohort,proposal_key,proposal_uid,proposal_title,source_family,metric_name,metric_value
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,human,remote_clique,0.05642696097493172
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,human,span90,0.023173367604613304
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,human,mst_dispersion,0.050792962312698364
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,human,sparseness,0.018989384174346924
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,human,global_centroid_dist,0.021412214264273643
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,ai_all,mean_pairwise,0.024050572887063026
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,ai_all,nn,0.022581517696380615
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,ai_all,centroid_loo,0.018128355344136555
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,ai_all,medoid_dist,0.015504419803619385
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,ai_all,remote_clique,0.024050572887063026
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,ai_all,span90,0.008724582381546497
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,ai_all,mst_dispersion,0.023256629705429077
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,ai_all,sparseness,0.008049448020756245
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,ai_all,global_centroid_dist,0.010445713996887207
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,claude,mean_pairwise,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,claude,nn,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,claude,centroid_loo,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,claude,medoid_dist,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,claude,remote_clique,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,claude,span90,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,claude,mst_dispersion,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,claude,sparseness,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,claude,global_centroid_dist,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gemini,mean_pairwise,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gemini,nn,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gemini,centroid_loo,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gemini,medoid_dist,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gemini,remote_clique,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gemini,span90,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gemini,mst_dispersion,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gemini,sparseness,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gemini,global_centroid_dist,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gpt,mean_pairwise,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gpt,nn,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gpt,centroid_loo,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gpt,medoid_dist,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gpt,remote_clique,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gpt,span90,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gpt,mst_dispersion,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gpt,sparseness,
Y2,Y2_10,human-y2::8,A Unified Framework for Analyses of Proteome Turnover Dynamics,gpt,global_centroid_dist,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,mean_pairwise,0.039657432585954666
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,nn,0.031974539160728455
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,centroid_loo,0.026694118976593018
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,medoid_dist,0.025462642312049866
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,remote_clique,0.039657432585954666
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,span90,0.018661241978406906
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,mst_dispersion,0.033924758434295654
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,sparseness,0.01498393714427948
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,global_centroid_dist,0.01737836003303528
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,ai_all,mean_pairwise,0.029122015461325645
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,ai_all,nn,0.02630128525197506
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,ai_all,centroid_loo,0.02197265625
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,ai_all,medoid_dist,0.01790696382522583
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,ai_all,remote_clique,0.029122015461325645
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,ai_all,span90,0.010855269618332386
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,ai_all,mst_dispersion,0.026860445737838745
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,ai_all,sparseness,0.009754915721714497
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,ai_all,global_centroid_dist,0.012136638164520264
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,claude,mean_pairwise,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,claude,nn,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,claude,centroid_loo,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,claude,medoid_dist,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,claude,remote_clique,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,claude,span90,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,claude,mst_dispersion,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,claude,sparseness,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,claude,global_centroid_dist,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gemini,mean_pairwise,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gemini,nn,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gemini,centroid_loo,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gemini,medoid_dist,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gemini,remote_clique,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gemini,span90,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gemini,mst_dispersion,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gemini,sparseness,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gemini,global_centroid_dist,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gpt,mean_pairwise,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gpt,nn,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gpt,centroid_loo,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gpt,medoid_dist,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gpt,remote_clique,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gpt,span90,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gpt,mst_dispersion,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gpt,sparseness,
Y2,Y2_11,human-y2::9,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,gpt,global_centroid_dist,
